TradeDate,Node,HE,DA_LMP,DA_MCC,DA_MLC,RT_LMP,Region,Planned,Actual,Outage
10/3/2015,ALTE.ALTE,4,16.63,3.22,0.42,21.32,North,11972,11608,5590
10/3/2015,ALTE.ALTE,5,18.09,3.77,0.45,18.6,North,12023,11777,5590
10/3/2015,ALTE.ALTE,6,19.82,3.53,0.65,22.32,North,12385,12066,5590
10/3/2015,ALTE.ALTE,7,23.38,3.82,0.78,23.24,North,13041,12778,5590
10/3/2015,ALTE.ALTE,8,24.07,2.51,0.86,18.37,North,13583,13391,5590
10/3/2015,ALTE.ALTE,9,24.9,1.18,1.26,22.23,North,14279,14068,5590
10/3/2015,ALTE.ALTE,10,25.35,1.51,0.63,20.37,North,14619,14380,5590
10/3/2015,ALTE.ALTE,11,26.57,2.36,0.72,18.9,North,14726,14481,5590
10/3/2015,ALTE.ALTE,12,25.85,1.71,0.72,20.95,North,14694,14454,5540
10/3/2015,ALTE.ALTE,13,24.9,1.19,0.71,20.59,North,14560,14419,5540
10/3/2015,ALTE.ALTE,14,24.69,1.31,0.66,18.53,North,14420,14234,5540
10/3/2015,ALTE.ALTE,15,24.23,1.15,0.65,16.29,North,14254,14001,5540
10/3/2015,ALTE.ALTE,16,24.72,1.04,0.99,16.1,North,14147,13946,5540
10/3/2015,ALTE.ALTE,17,24.87,0.95,1,13.12,North,14158,13983,5540
10/3/2015,ALTE.ALTE,18,24.99,1,1.01,21.4,North,14157,14056,5540
10/3/2015,ALTE.ALTE,19,27.27,1.09,1,23.75,North,14380,14259,5540
10/3/2015,ALTE.ALTE,20,27.02,0.82,1.01,23.49,North,14925,14748,5540
10/3/2015,ALTE.ALTE,21,24.92,0.97,0.77,23.25,North,14727,14573,5540
10/3/2015,ALTE.ALTE,22,22.82,2.93,0.56,15.06,North,14240,14053,5540
10/3/2015,ALTE.ALTE,23,21.24,3.65,0.58,22.72,North,13520,13245,5540
10/3/2015,ALTE.ALTE,24,20.7,3.9,0.68,19.64,North,12861,12565,5670
10/4/2015,ALTE.ALTE,1,19.04,3.89,0.31,20.37,North,12261,12061,5670
10/4/2015,ALTE.ALTE,2,17.43,3.28,0.44,20.23,North,11898,11766,5670
10/4/2015,ALTE.ALTE,3,17.02,3.28,0.33,19.88,North,11743,11543,5670
10/4/2015,ALTE.ALTE,4,17.4,3.41,0.34,19.16,North,11671,11514,5670
10/4/2015,ALTE.ALTE,5,17.99,2.6,0.78,19.27,North,11710,11545,5670
10/4/2015,ALTE.ALTE,6,18.75,1.04,0.54,19.92,North,11935,11795,5670
10/4/2015,ALTE.ALTE,7,21.05,1,0.41,21.3,North,12383,12279,5670
10/4/2015,ALTE.ALTE,8,21.79,0.46,0.69,21.96,North,12907,12754,5670
10/4/2015,ALTE.ALTE,9,22.85,0.23,0.62,22.92,North,13474,13367,5670
10/4/2015,ALTE.ALTE,10,23.22,0.21,0.56,22.84,North,13819,13850,5670
10/4/2015,ALTE.ALTE,11,24.03,0.32,0.58,20.91,North,14058,14119,5670
10/4/2015,ALTE.ALTE,12,23.53,-0.07,0.43,23.53,North,14196,14243,5670
10/4/2015,ALTE.ALTE,13,23.61,0.02,0.43,23.4,North,14224,14266,5670
10/4/2015,ALTE.ALTE,14,23.65,-0.03,0.43,22.42,North,14201,14236,5670
10/4/2015,ALTE.ALTE,15,23.35,-0.12,0.43,21.9,North,14135,14144,5670
10/4/2015,ALTE.ALTE,16,23.95,-0.09,0.44,17.69,North,14136,14108,5670
10/4/2015,ALTE.ALTE,17,24.9,0.06,0.37,16.64,North,14274,14299,5670
10/4/2015,ALTE.ALTE,18,25.17,-0.42,0.25,21.82,North,14416,14610,5670
10/4/2015,ALTE.ALTE,19,32.54,-0.63,1.4,22.66,North,14710,14937,5670
10/4/2015,ALTE.ALTE,20,32.13,-0.47,0.58,25.75,North,15408,15646,5670
10/4/2015,ALTE.ALTE,21,26.76,0.36,0.41,22.43,North,15069,15295,5670
10/4/2015,ALTE.ALTE,22,23.83,1.13,0.34,21.31,North,14346,14543,5700
10/4/2015,ALTE.ALTE,23,22.26,1.07,0.51,6.63,North,13375,13528,5700
10/4/2015,ALTE.ALTE,24,20.89,1.14,0.54,-3.97,North,12626,12827,5640
10/5/2015,ALTE.ALTE,1,20.02,0.53,0.5,5.36,North,12250,12361,5640
10/5/2015,ALTE.ALTE,2,19.53,0.49,0.47,20.31,North,11986,12088,5640
10/5/2015,ALTE.ALTE,3,19.2,0.51,0.38,20.17,North,11891,11997,5640
10/5/2015,ALTE.ALTE,4,19.57,0.24,0.49,17.57,North,11924,11946,5640
10/5/2015,ALTE.ALTE,5,21.1,0.58,0.57,15.93,North,12386,12298,5640
10/5/2015,ALTE.ALTE,6,25.91,0.36,0.9,23.2,North,13476,13287,5670
10/5/2015,ALTE.ALTE,7,32.51,0.17,1.28,28.47,North,15358,15087,5740
10/5/2015,ALTE.ALTE,8,29.98,-0.03,0.8,29.17,North,16460,16230,5740
10/5/2015,ALTE.ALTE,9,30.36,0.29,0.88,26.15,North,16584,16404,5740
10/5/2015,ALTE.ALTE,10,31.14,0.34,0.82,27.44,North,16612,16588,5740
10/5/2015,ALTE.ALTE,11,31.66,0.35,0.84,31.1,North,16822,16812,5740
10/5/2015,ALTE.ALTE,12,32.11,-0.03,0.75,72.16,North,16881,16842,5740
10/5/2015,ALTE.ALTE,13,32.43,0.16,0.76,22.37,North,16854,16774,5740
10/5/2015,ALTE.ALTE,14,33.67,-0.14,1.1,23.08,North,16858,16827,5740
10/5/2015,ALTE.ALTE,15,33.49,-0.78,1.12,21.67,North,16740,16732,5740
10/5/2015,ALTE.ALTE,16,33.72,-1.36,0.98,23.58,North,16597,16622,5740
10/5/2015,ALTE.ALTE,17,32.04,-0.88,0.03,21.73,North,16546,16508,5740
10/5/2015,ALTE.ALTE,18,30.1,-0.81,0.03,16.09,North,16487,16462,5740
10/5/2015,ALTE.ALTE,19,35.98,-0.08,1.19,24.25,North,16622,16658,5740
10/5/2015,ALTE.ALTE,20,34.94,-0.09,0.43,24.03,North,17086,17163,5740
10/5/2015,ALTE.ALTE,21,28.65,0.32,0.69,20.1,North,16782,16765,5740
10/5/2015,ALTE.ALTE,22,24.74,0.42,0.31,17.42,North,15941,15904,5740
10/5/2015,ALTE.ALTE,23,22.3,0.34,0.31,16.26,North,14753,14650,5780
10/5/2015,ALTE.ALTE,24,21.38,0.53,0.37,10.82,North,13750,13672,5550
10/6/2015,ALTE.ALTE,1,21.2,0.04,0.49,13.94,North,13098,13123,5550
10/6/2015,ALTE.ALTE,2,20.69,0.02,0.59,17.85,North,12680,12722,5550
10/6/2015,ALTE.ALTE,3,20.28,-0.05,0.57,16.4,North,12465,12425,5550
10/6/2015,ALTE.ALTE,4,20.52,0.29,0.58,17.6,North,12409,12395,5550
10/6/2015,ALTE.ALTE,5,21.55,-0.11,0.76,15.91,North,12673,12574,5550
10/6/2015,ALTE.ALTE,6,25.78,-0.61,0.22,26.99,North,13639,13520,5250
10/6/2015,ALTE.ALTE,7,34.36,0.51,1.34,23.39,North,15426,15325,5130
10/6/2015,ALTE.ALTE,8,32.11,0.27,0.85,24.46,North,16533,16346,5130
10/6/2015,ALTE.ALTE,9,31.58,0.68,0.82,23.31,North,16674,16524,5130
10/6/2015,ALTE.ALTE,10,34.59,1.08,0.78,23.97,North,16759,16558,5130
10/6/2015,ALTE.ALTE,11,35.01,1.2,1.07,26.02,North,16928,16625,5130
10/6/2015,ALTE.ALTE,12,36.02,1.9,1.1,25.52,North,17000,16919,5130
10/6/2015,ALTE.ALTE,13,34.67,0.97,0.41,22.75,North,17004,16924,5130
10/6/2015,ALTE.ALTE,14,37.83,1.2,1.13,26.76,North,17117,16992,5130
10/6/2015,ALTE.ALTE,15,35.92,-0.44,0.45,25.69,North,17065,16925,5130
10/6/2015,ALTE.ALTE,16,35.24,-1.6,0.46,28.53,North,16991,16802,5130
10/6/2015,ALTE.ALTE,17,34.21,-1.8,0.44,27.65,North,16952,16712,4880
10/6/2015,ALTE.ALTE,18,33.17,-1.27,0.42,23.45,North,16847,16616,4880
10/6/2015,ALTE.ALTE,19,38.1,-0.3,0.47,25.28,North,16880,16682,4880
10/6/2015,ALTE.ALTE,20,39.52,-0.52,1.24,21.33,North,17297,17251,4880
10/6/2015,ALTE.ALTE,21,30.27,0.69,0.73,21.93,North,17004,16912,4830
10/6/2015,ALTE.ALTE,22,25.7,0.56,0.32,19.53,North,16076,16005,4680
10/6/2015,ALTE.ALTE,23,23.67,1.43,0.38,20.33,North,14896,14745,4680
10/6/2015,ALTE.ALTE,24,22.34,0.94,0.31,16.01,North,13905,13817,4690
10/7/2015,ALTE.ALTE,1,20.51,0.39,0.47,16.99,North,13170,13196,4690
10/7/2015,ALTE.ALTE,2,19.44,0.29,0.39,18.28,North,12730,12720,4660
10/7/2015,ALTE.ALTE,3,19.62,0.65,0.38,17.65,North,12527,12428,4660
10/7/2015,ALTE.ALTE,4,19.3,0.64,0.15,17.2,North,12482,12399,4660
10/7/2015,ALTE.ALTE,5,20.83,0.7,0.14,18.9,North,12766,12620,4660
10/7/2015,ALTE.ALTE,6,24.51,-0.37,0.21,17.78,North,13754,13549,4660
10/7/2015,ALTE.ALTE,7,30.13,0.14,0.79,30.45,North,15547,15230,4830
10/7/2015,ALTE.ALTE,8,28.24,-0.29,0.84,19.8,North,16455,16513,4850
10/7/2015,ALTE.ALTE,9,28.33,-1.07,0.81,20.55,North,16516,16611,4930
10/7/2015,ALTE.ALTE,10,29.57,-1.53,0.83,32.3,North,16655,16755,4930
10/7/2015,ALTE.ALTE,11,30.54,-0.91,0.74,54.67,North,16872,17074,4930
10/7/2015,ALTE.ALTE,12,31.82,0.19,0.85,29.98,North,16975,17171,4930
10/7/2015,ALTE.ALTE,13,32.98,0.01,1.07,91.8,North,17006,17144,4930
10/7/2015,ALTE.ALTE,14,34.12,-0.25,0.42,52.12,North,17069,17212,4930
10/7/2015,ALTE.ALTE,15,33.19,-5.02,0.47,28,North,17028,17149,4910
10/7/2015,ALTE.ALTE,16,33.09,-7.11,0.83,17.34,North,16930,17095,4910
10/7/2015,ALTE.ALTE,17,31.45,-8,0.83,22.5,North,16883,17098,4910
10/7/2015,ALTE.ALTE,18,30.86,-3.69,0.72,19.98,North,16820,17111,4910
10/7/2015,ALTE.ALTE,19,34.74,0.02,-0.03,24.78,North,16842,17129,4910
10/7/2015,ALTE.ALTE,20,32.98,0.52,-0.02,19.26,North,17232,17431,4910
10/7/2015,ALTE.ALTE,21,26.85,0.58,-0.08,20.8,North,16940,16994,4870
10/7/2015,ALTE.ALTE,22,24.67,0.66,0.52,20.35,North,16082,16146,4870
10/7/2015,ALTE.ALTE,23,22.65,1.55,1.04,23.77,North,14921,14923,4870
10/7/2015,ALTE.ALTE,24,21.16,2.06,0.8,16.54,North,14008,13866,4810
10/8/2015,ALTE.ALTE,1,18.77,1.04,0.42,17.12,North,13350,13206,4810
10/8/2015,ALTE.ALTE,2,17.34,0.8,0.35,18.18,North,12900,12788,4810
10/8/2015,ALTE.ALTE,3,16.6,1.16,0.33,18.55,North,12674,12557,4810
10/8/2015,ALTE.ALTE,4,16.63,1.69,0.13,20.64,North,12613,12512,4810
10/8/2015,ALTE.ALTE,5,18.57,1.08,0.13,23.22,North,12872,12806,4810
10/8/2015,ALTE.ALTE,6,23.2,0.45,0.19,20.56,North,13822,13650,4810
10/8/2015,ALTE.ALTE,7,26.3,-1.26,0.74,23.56,North,15526,15449,4840
10/8/2015,ALTE.ALTE,8,25.67,-1.17,0.81,22.94,North,16606,16525,4840
10/8/2015,ALTE.ALTE,9,26.16,-0.66,0.75,22.94,North,16841,16658,4920
10/8/2015,ALTE.ALTE,10,27.33,-1.63,0.79,24.71,North,16998,16983,4920
10/8/2015,ALTE.ALTE,11,28.19,-1.51,0.71,25.06,North,17201,17336,4920
10/8/2015,ALTE.ALTE,12,28.6,-2.01,0.84,25.49,North,17339,17477,4840
10/8/2015,ALTE.ALTE,13,28.31,-4.05,1.08,48.05,North,17383,17425,4840
10/8/2015,ALTE.ALTE,14,29.27,-3.92,0.43,39.71,North,17484,17464,4840
10/8/2015,ALTE.ALTE,15,30.54,-3.34,0.44,32.7,North,17476,17102,4840
10/8/2015,ALTE.ALTE,16,31.39,-2.41,0.71,23.49,North,17356,17083,4840
10/8/2015,ALTE.ALTE,17,29.58,-4.54,0.71,27.35,North,17239,17048,4670
10/8/2015,ALTE.ALTE,18,28.86,-3.28,0.68,24.24,North,17055,17013,4650
10/8/2015,ALTE.ALTE,19,31.61,-2.94,-0.04,45.73,North,17057,17148,4650
10/8/2015,ALTE.ALTE,20,29.99,-2.01,-0.03,25.58,North,17527,17440,4650
10/8/2015,ALTE.ALTE,21,24.82,-1.15,-0.09,20.92,North,17134,16958,4650
10/8/2015,ALTE.ALTE,22,23.26,-0.81,0.52,22.15,North,16253,16053,4650
10/8/2015,ALTE.ALTE,23,21.53,-0.66,1.07,21.9,North,15061,14802,4650
10/8/2015,ALTE.ALTE,24,19.24,-0.93,0.84,19.94,North,14055,13855,4470
10/9/2015,ALTE.ALTE,1,19.82,-0.15,0.38,17.88,North,13332,13176,4470
10/9/2015,ALTE.ALTE,2,18.97,-0.35,0.53,15.19,North,12874,12717,4470
10/9/2015,ALTE.ALTE,3,18.92,-0.33,0.81,15.76,North,12647,12459,4470
10/9/2015,ALTE.ALTE,4,19.42,-0.14,0.82,19.24,North,12596,12457,4470
10/9/2015,ALTE.ALTE,5,21.11,-0.09,0.77,21.63,North,12839,12679,4470
10/9/2015,ALTE.ALTE,6,24.52,-1.36,1.3,21.09,North,13726,13523,4470
10/9/2015,ALTE.ALTE,7,28.97,-0.29,1.05,24.1,North,15402,15233,4480
10/9/2015,ALTE.ALTE,8,28.35,0.08,0.94,42.66,North,16387,16318,4480
10/9/2015,ALTE.ALTE,9,27.98,-0.09,1.23,28.06,North,16514,16391,4480
10/9/2015,ALTE.ALTE,10,28.83,-0.31,1.09,21.14,North,16602,16560,4480
10/9/2015,ALTE.ALTE,11,28.9,-0.47,1.11,21.46,North,16735,16606,4480
10/9/2015,ALTE.ALTE,12,29.36,0.49,0.26,22.55,North,16762,16622,4480
10/9/2015,ALTE.ALTE,13,30.24,0.04,0.15,25.55,North,16670,16503,4480
10/9/2015,ALTE.ALTE,14,30.8,0.17,0.16,25.34,North,16583,16503,4480
10/9/2015,ALTE.ALTE,15,29.55,0.06,0.71,29.58,North,16415,16382,4460
10/9/2015,ALTE.ALTE,16,28.79,-0.04,0.22,24.91,North,16212,16235,4450
10/9/2015,ALTE.ALTE,17,27.59,-0.45,0.22,24.7,North,16059,16148,4450
10/9/2015,ALTE.ALTE,18,26.29,0.15,0.21,24.57,North,15891,15977,4430
10/9/2015,ALTE.ALTE,19,29.1,-0.26,-0.18,24.68,North,15880,15940,4430
10/9/2015,ALTE.ALTE,20,28.02,0.13,0.23,21.39,North,16185,16296,4430
10/9/2015,ALTE.ALTE,21,24.97,-0.02,-0.03,23.83,North,15862,16004,4500
10/9/2015,ALTE.ALTE,22,23.8,0.26,0.46,24.74,North,15217,15358,4500
10/9/2015,ALTE.ALTE,23,21.59,0.13,0.14,23.55,North,14292,14440,4680
10/9/2015,ALTE.ALTE,24,20.34,0.58,0.6,21.59,North,13452,13623,4650
10/10/2015,ALTE.ALTE,1,18.51,-1.28,0.6,23.52,North,12818,12914,4650
10/10/2015,ALTE.ALTE,2,18.07,-0.71,0.84,28.87,North,12369,12426,4650
10/10/2015,ALTE.ALTE,3,16.03,-1.92,0.8,31.99,North,12142,12130,4650
10/10/2015,ALTE.ALTE,4,16,-1.19,0.39,30.84,North,12048,12016,4650
10/10/2015,ALTE.ALTE,5,16.91,-0.32,0.09,30.99,North,12118,12058,4650
10/10/2015,ALTE.ALTE,6,18.34,-0.77,0.69,24.75,North,12482,12412,4650
10/10/2015,ALTE.ALTE,7,22.38,0.88,0.68,24.74,North,13166,13087,4650
10/10/2015,ALTE.ALTE,8,22.55,0.66,0.56,26.48,North,13782,13777,4650
10/10/2015,ALTE.ALTE,9,23.8,-0.25,0.44,27.92,North,14354,14351,4650
10/10/2015,ALTE.ALTE,10,24.99,-0.1,0.47,25.38,North,14734,14808,4650
10/10/2015,ALTE.ALTE,11,24.98,-0.74,0.95,24.36,North,14962,14969,4650
10/10/2015,ALTE.ALTE,12,24.05,-1.4,0.93,24.75,North,14971,14976,4960
10/10/2015,ALTE.ALTE,13,23.44,-1.03,0.64,24.68,North,14875,14898,4960
10/10/2015,ALTE.ALTE,14,22.71,-1.81,0.75,24.81,North,14813,14717,4960
10/10/2015,ALTE.ALTE,15,21.87,-2.98,0.76,22.31,North,14707,14650,4960
10/10/2015,ALTE.ALTE,16,22.18,-2.67,0.77,23.82,North,14698,14697,4960
10/10/2015,ALTE.ALTE,17,21.99,-3.26,0.79,22.74,North,14791,14676,4960
10/10/2015,ALTE.ALTE,18,22.14,-2.35,0.75,25.19,North,14828,14727,4960
10/10/2015,ALTE.ALTE,19,26.44,-2.31,0.77,24.7,North,15015,14922,4960
10/10/2015,ALTE.ALTE,20,23.37,-2.53,0.71,22.58,North,15419,15472,4960
10/10/2015,ALTE.ALTE,21,21.74,-1.68,1.17,31.1,North,15220,15199,4960
10/10/2015,ALTE.ALTE,22,20.24,0.49,0.82,22.97,North,14693,14641,4980
10/10/2015,ALTE.ALTE,23,18.08,-0.43,0.67,20.99,North,13937,13813,4710
10/10/2015,ALTE.ALTE,24,15.89,-1.22,0.5,7.95,North,13214,13034,5080
10/11/2015,ALTE.ALTE,1,17.69,2.47,0.22,-10.03,North,12552,12477,5150
10/11/2015,ALTE.ALTE,2,16.89,2.46,0.26,-41.14,North,12126,12022,5150
10/11/2015,ALTE.ALTE,3,15.89,2.96,0.31,-38.39,North,11936,11747,5150
10/11/2015,ALTE.ALTE,4,16.06,3.17,0.35,-40.56,North,11853,11566,5150
10/11/2015,ALTE.ALTE,5,16.89,2.89,0.37,-12.72,North,11877,11575,5150
10/11/2015,ALTE.ALTE,6,18.73,3.42,0.36,18.84,North,12084,11814,5150
10/11/2015,ALTE.ALTE,7,20.46,3.8,0.47,23.45,North,12505,12231,5150
10/11/2015,ALTE.ALTE,8,21.33,3.87,0.55,18.1,North,13036,12775,5150
10/11/2015,ALTE.ALTE,9,22.81,1.35,0.86,21.27,North,13738,13399,5150
10/11/2015,ALTE.ALTE,10,23.87,1.53,0.61,22.56,North,14303,13991,5150
10/11/2015,ALTE.ALTE,11,23.86,1.04,0.65,25.66,North,14791,14413,5150
10/11/2015,ALTE.ALTE,12,23.38,0.3,0.65,22.7,North,15170,14747,5510
10/11/2015,ALTE.ALTE,13,23.02,-0.34,0.62,22.72,North,15519,15142,5510
10/11/2015,ALTE.ALTE,14,22.71,-1.21,0.79,22.64,North,15958,15378,5510
10/11/2015,ALTE.ALTE,15,22.57,-2.16,0.81,22.95,North,16308,15666,5510
10/11/2015,ALTE.ALTE,16,22.19,-2.61,0.82,23.87,North,16632,15953,5510
10/11/2015,ALTE.ALTE,17,22.34,-3.26,0.84,27.04,North,16942,16323,5510
10/11/2015,ALTE.ALTE,18,24.57,-1.47,1.08,28.19,North,17192,16468,5510
10/11/2015,ALTE.ALTE,19,32.17,-0.12,1.25,31.25,North,17296,16612,5510
10/11/2015,ALTE.ALTE,20,27.31,-1.53,1.42,28.74,North,17611,17096,5510
10/11/2015,ALTE.ALTE,21,23.25,0.21,0.9,25.64,North,17137,16594,5510
10/11/2015,ALTE.ALTE,22,22.59,2.94,0.66,25.6,North,16185,15759,5510
10/11/2015,ALTE.ALTE,23,22.35,3.85,0.67,21.27,North,14938,14655,5510
10/11/2015,ALTE.ALTE,24,20.17,3.23,0.53,9.83,North,14006,13693,5320
10/12/2015,ALTE.ALTE,1,13.23,-0.89,0.15,17.41,North,12997,12990,5320
10/12/2015,ALTE.ALTE,2,11.76,-1.36,0.19,14.41,North,12619,12508,5320
10/12/2015,ALTE.ALTE,3,10.4,-1.86,0.18,15.02,North,12438,12210,5320
10/12/2015,ALTE.ALTE,4,12.93,0.13,0.12,16.05,North,12428,12156,5320
10/12/2015,ALTE.ALTE,5,15.79,0.35,0.14,22.13,North,12702,12416,5320
10/12/2015,ALTE.ALTE,6,22.77,0,1.19,25.4,North,13650,13286,5320
10/12/2015,ALTE.ALTE,7,30.85,3.56,1.05,32.8,North,15418,15085,5490
10/12/2015,ALTE.ALTE,8,26.93,1.16,1.09,28.89,North,16389,16093,5490
10/12/2015,ALTE.ALTE,9,28.83,2.05,1.14,31.52,North,16612,16293,5490
10/12/2015,ALTE.ALTE,10,30.56,2.58,0.77,33.75,North,16940,16640,5220
10/12/2015,ALTE.ALTE,11,31.33,2.32,0.81,29.34,North,17277,16955,5240
10/12/2015,ALTE.ALTE,12,31.64,1.12,0.68,36.56,North,17380,16997,5240
10/12/2015,ALTE.ALTE,13,32.41,0.02,0.71,47.17,North,17357,16964,5240
10/12/2015,ALTE.ALTE,14,30.52,-2.02,0.72,46.27,North,17290,16978,5240
10/12/2015,ALTE.ALTE,15,29.49,-4.86,0.75,47.17,North,17150,16814,5240
10/12/2015,ALTE.ALTE,16,28.92,-6.42,0.76,68.57,North,16973,16714,5240
10/12/2015,ALTE.ALTE,17,28.85,-7.3,1.86,39.16,North,16888,16654,5240
10/12/2015,ALTE.ALTE,18,28.36,-4.89,1.71,24.43,North,16852,16813,5240
10/12/2015,ALTE.ALTE,19,36.9,-1.11,0.81,32.01,North,17081,16977,5240
10/12/2015,ALTE.ALTE,20,30.62,-2.48,0.71,26.68,North,17353,17135,5240
10/12/2015,ALTE.ALTE,21,27.81,0.35,1.41,26.44,North,16944,16686,5240
10/12/2015,ALTE.ALTE,22,23.85,0.14,0.9,21.36,North,16068,15835,5240
10/12/2015,ALTE.ALTE,23,22.18,-0.34,0.6,4.55,North,14849,14673,5930
10/12/2015,ALTE.ALTE,24,19.67,-1.54,0.69,10.4,North,13899,13687,5900
10/13/2015,ALTE.ALTE,1,17,0.72,0.49,6.9,North,13241,13055,5900
10/13/2015,ALTE.ALTE,2,15.92,1.29,0.14,4.94,North,12852,12678,5900
10/13/2015,ALTE.ALTE,3,16.6,1.89,0.3,3.25,North,12641,12473,5900
10/13/2015,ALTE.ALTE,4,16.71,1.27,0.31,11.26,North,12589,12478,5900
10/13/2015,ALTE.ALTE,5,19.47,0.1,0.86,22.25,North,12841,12748,5900
10/13/2015,ALTE.ALTE,6,26.55,0.98,0.65,30.05,North,13820,13676,5900
10/13/2015,ALTE.ALTE,7,30.86,1.52,0.83,26.1,North,15665,15524,5900
10/13/2015,ALTE.ALTE,8,28.31,0.85,0.91,24.83,North,16637,16560,5900
10/13/2015,ALTE.ALTE,9,29.87,1.85,0.92,24.62,North,16531,16629,5900
10/13/2015,ALTE.ALTE,10,31.09,2.16,0.79,24.71,North,16518,16693,5900
10/13/2015,ALTE.ALTE,11,31.44,2.08,0.8,25.35,North,16610,16802,5900
10/13/2015,ALTE.ALTE,12,31.91,2.06,0.93,25.38,North,16628,16788,5900
10/13/2015,ALTE.ALTE,13,33.68,3.02,0.96,28.17,North,16563,16649,5900
10/13/2015,ALTE.ALTE,14,32.7,1.94,0.7,49.47,North,16506,16682,5900
10/13/2015,ALTE.ALTE,15,31.92,0.97,0.69,24.64,North,16352,16597,5900
10/13/2015,ALTE.ALTE,16,31.93,1.02,0.69,39.77,North,16174,16515,5900
10/13/2015,ALTE.ALTE,17,32.02,1.12,0.69,35.61,North,16056,16513,5900
10/13/2015,ALTE.ALTE,18,31.62,1.43,0.12,30.69,North,16110,16469,5900
10/13/2015,ALTE.ALTE,19,40.83,3.69,0.79,29.52,North,16441,16677,5900
10/13/2015,ALTE.ALTE,20,34.28,1.91,0.69,28.7,North,16790,17164,5900
10/13/2015,ALTE.ALTE,21,28.84,1.52,0.11,26.09,North,16493,16746,5900
10/13/2015,ALTE.ALTE,22,26.84,2.28,0.62,23.83,North,15667,15902,5900
10/13/2015,ALTE.ALTE,23,24.57,1.17,0.58,22.04,North,14509,14706,5900
10/13/2015,ALTE.ALTE,24,22.61,1.11,0.7,21.4,North,13577,13781,5780
10/14/2015,ALTE.ALTE,1,20.47,0.48,0.5,19.72,North,13149,13192,5780
10/14/2015,ALTE.ALTE,2,19.25,0.64,0.19,19.56,North,12779,12844,5780
10/14/2015,ALTE.ALTE,3,19.86,1.25,0.5,19.17,North,12597,12616,5770
10/14/2015,ALTE.ALTE,4,20.49,1.57,0.51,20.47,North,12566,12643,5770
10/14/2015,ALTE.ALTE,5,23.86,2.2,0.69,22.34,North,12857,12933,5770
10/14/2015,ALTE.ALTE,6,32.93,3.82,0.48,36.33,North,13867,13873,5770
10/14/2015,ALTE.ALTE,7,39.71,4.66,1.47,28.37,North,15715,15648,5860
10/14/2015,ALTE.ALTE,8,35.32,3.53,1.36,28.62,North,16654,16634,5860
10/14/2015,ALTE.ALTE,9,34.2,3.45,0.88,27.49,North,16558,16644,5860
10/14/2015,ALTE.ALTE,10,35.68,3.37,0.97,31.69,North,16573,16627,5860
10/14/2015,ALTE.ALTE,11,35.23,2.35,1,31.72,North,16691,16702,5860
10/14/2015,ALTE.ALTE,12,35.71,3.41,0.71,45.76,North,16748,16735,5860
10/14/2015,ALTE.ALTE,13,35.43,2.42,0.66,31.91,North,16751,16824,5860
10/14/2015,ALTE.ALTE,14,34.4,-0.22,0.42,27.59,North,16753,16825,5860
10/14/2015,ALTE.ALTE,15,31.41,-2.66,0.3,29.35,North,16685,16870,5860
10/14/2015,ALTE.ALTE,16,31.7,-4.27,0.52,43.14,North,16506,16690,5770
10/14/2015,ALTE.ALTE,17,31.4,-4.17,0.51,28.75,North,16387,16641,5770
10/14/2015,ALTE.ALTE,18,31.32,-2.48,0.39,27.81,North,16433,16489,5750
10/14/2015,ALTE.ALTE,19,38.68,-1.12,1.11,28.11,North,16797,16657,5750
10/14/2015,ALTE.ALTE,20,32.43,-1.78,0.74,27.73,North,17127,17156,5750
10/14/2015,ALTE.ALTE,21,28.36,-0.63,0.53,25.75,North,16789,16833,5750
10/14/2015,ALTE.ALTE,22,24.85,0.56,0.61,16.19,North,15864,15930,5750
10/14/2015,ALTE.ALTE,23,21.95,-0.11,0.54,13.34,North,14700,14690,5750
10/14/2015,ALTE.ALTE,24,20.31,-0.56,0.67,19.55,North,13773,13764,5770
10/15/2015,ALTE.ALTE,1,17.72,-0.8,0.61,18.49,North,13278,13123,5620
10/15/2015,ALTE.ALTE,2,15.5,-1.48,0.18,16.5,North,12877,12786,5620
10/15/2015,ALTE.ALTE,3,15.35,-1.25,0.17,15.36,North,12693,12600,5620
10/15/2015,ALTE.ALTE,4,16.44,-0.79,0.17,17.5,North,12663,12600,5620
10/15/2015,ALTE.ALTE,5,20,-1.31,0.89,19.48,North,12943,12893,5620
10/15/2015,ALTE.ALTE,6,27.08,-2.41,1.17,21.4,North,13921,13834,5620
10/15/2015,ALTE.ALTE,7,33.62,0.63,1.18,26.66,North,15730,15472,5620
10/15/2015,ALTE.ALTE,8,28.82,-0.81,0.97,23.78,North,16735,16420,5610
10/15/2015,ALTE.ALTE,9,29.48,0.49,0.84,19.3,North,16803,16574,5610
10/15/2015,ALTE.ALTE,10,30.37,0.95,0.67,22.66,North,16876,16642,5640
10/15/2015,ALTE.ALTE,11,31.86,2.09,0.68,24.23,North,16985,16791,5640
10/15/2015,ALTE.ALTE,12,31.87,2.34,0.98,25.51,North,16988,16873,5640
10/15/2015,ALTE.ALTE,13,33.07,0.69,1.02,22,North,16900,16760,5640
10/15/2015,ALTE.ALTE,14,31.65,-2.69,0.97,17.59,North,16871,16937,5610
10/15/2015,ALTE.ALTE,15,30.46,-5.7,1.2,17.81,North,16765,16968,5610
